model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
EASER_neighborhood=2234_l2_norm=18374136$168271586	0.018822381111549224	0.03126377663482733	0.007053637031594415	0.018822381111549224	0.06612784717119764	0.011294632382068091	0.007576595173950061	0.018379867744305656	0.020978097337391973	0.03085966201322557	0.003085966201322557	125.20396767083028	0.8858675357300472	0.9972581878064485	227.0	1361.0	0.01110968891252151	4.9939995838507665	0.05476912145327205	0.006653983809767043
EASER_neighborhood=2234_l2_norm=28754079$46612463	0.018799864123947078	0.03126377663482733	0.007053637031594415	0.018799864123947078	0.06612784717119764	0.011294632382068091	0.007561900096800906	0.01830639235855988	0.02095360554214338	0.029390154298310066	0.0029390154298310064	125.20360029390154	0.8858675357300472	0.9973889641940143	227.0	1361.0	0.011109820529871528	4.994026407848516	0.05470918503477136	0.006649038640965591
EASER_neighborhood=2234_l2_norm=22111700$89318527	0.018822381111549224	0.03126377663482733	0.007053637031594415	0.018822381111549224	0.06612784717119764	0.011294632382068091	0.007576595173950061	0.018379867744305656	0.020978097337391973	0.03159441587068332	0.003159441587068332	125.20293901542983	0.8858675357300472	0.9971927915772056	228.0	1361.0	0.0111189679357101	4.994256066278605	0.05476912145327205	0.006653983809767043
EASER_neighborhood=2234_l2_norm=75298605$75037934	0.018799864123947078	0.03126377663482733	0.007053637031594415	0.018799864123947078	0.06612784717119764	0.011294632382068091	0.007561900096800906	0.01830639235855988	0.02095360554214338	0.03159441587068332	0.003159441587068332	125.20308596620134	0.8858675357300472	0.9971927915772056	229.0	1361.0	0.011125746229245004	4.994511211580749	0.05470918503477136	0.006649038640965591
EASER_neighborhood=2234_l2_norm=67855082$99364877	0.018822381111549224	0.03126377663482733	0.007053637031594415	0.018822381111549224	0.06612784717119764	0.011294632382068091	0.007576595173950061	0.018379867744305656	0.020978097337391973	0.029390154298310066	0.0029390154298310064	125.20690668626011	0.8858675357300472	0.9973889641940143	227.0	1361.0	0.011103766131762782	4.993663015711625	0.05476912145327205	0.006653983809767043
EASER_neighborhood=2234_l2_norm=65314571$02427867	0.018822381111549224	0.03126377663482733	0.007053637031594415	0.018822381111549224	0.06612784717119764	0.011294632382068091	0.007576595173950061	0.018379867744305656	0.020978097337391973	0.028655400440852314	0.0028655400440852313	125.20323291697282	0.8858675357300472	0.997454344353654	225.0	1361.0	0.011095276812675303	4.993676349361946	0.05476912145327205	0.006653983809767043
EASER_neighborhood=2234_l2_norm=94715397$59319083	0.018799864123947078	0.03126377663482733	0.007053637031594415	0.018799864123947078	0.06612784717119764	0.011294632382068091	0.007561900096800906	0.01830639235855988	0.02095360554214338	0.029390154298310066	0.0029390154298310064	125.20411462160176	0.8858675357300472	0.9973889641940143	227.0	1361.0	0.011111005086023584	4.993908747888652	0.05470918503477136	0.006649038640965591
EASER_neighborhood=2234_l2_norm=99623163$26251854	0.018822381111549224	0.03126377663482733	0.007053637031594415	0.018822381111549224	0.06612784717119764	0.011294632382068091	0.007576595173950061	0.018379867744305656	0.020978097337391973	0.027920646583394562	0.0027920646583394562	125.20698016164586	0.8858675357300472	0.9975197191580756	227.0	1361.0	0.011106990756842405	4.993742225888452	0.05476912145327205	0.006653983809767043
EASER_neighborhood=2234_l2_norm=66207192$32507165	0.01881016907562208	0.03126377663482733	0.007053637031594415	0.01881016907562208	0.06612784717119764	0.011294632382068091	0.007574145994425201	0.01834313005143277	0.02097109968160666	0.03085966201322557	0.003085966201322557	125.20661278471712	0.8858675357300472	0.9972581878064485	228.0	1361.0	0.011113571624352225	4.993884933509744	0.0547356535970278	0.006652494221481256
EASER_neighborhood=2234_l2_norm=85597542$39503306	0.018799864123947078	0.03126377663482733	0.007053637031594415	0.018799864123947078	0.06612784717119764	0.011294632382068091	0.007561900096800906	0.01830639235855988	0.02095360554214338	0.02718589272593681	0.002718589272593681	125.20933137398973	0.8858675357300472	0.9975850886079368	225.0	1361.0	0.01109955437655652	4.993458270095724	0.05470918503477136	0.006649038640965591
