model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
UserKNN_nn=40_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04943790537115508	0.12498163115356355	0.005628214548126378	0.04943790537115508	0.2446730345334313	0.010710685460432865	0.00803671186465936	0.07940827822679403	0.038671471292752016	7.144011756061719	0.1428802351212344	36.46658339456282	0.7771098981237985	0.8623246834795439	2155.0	1361.0	0.2555266355676805	9.41785433831155	0.06099370202608854	0.00658061366312307
UserKNN_nn=100_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05622619382031457	0.14597109968160665	0.006700955180014696	0.05622619382031457	0.28802351212343863	0.012741534637974304	0.00882294350886361	0.08830075924565271	0.04318292683619913	2.432770022042616	0.048655400440852314	49.237927994121975	0.8568366666193525	0.9556439343959056	1806.0	1361.0	0.13090635326820677	8.417445038668726	0.06757827978194243	0.007524436496217381
UserKNN_nn=40_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.050277817709361024	0.12830026940974773	0.005686994856722998	0.050277817709361024	0.24834680382072005	0.010830543305359026	0.008028119198627828	0.08104237080578006	0.038640268483170696	7.27112417340191	0.1454224834680382	36.474886113152095	0.7792949517494913	0.8596593359893031	2148.0	1361.0	0.25669660851702447	9.42103775464671	0.06113723636465348	0.0065999808631143015
UserKNN_nn=80_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05366782745191469	0.13863580700465342	0.00633357825128582	0.05366782745191469	0.2674504041146216	0.0120470868154681	0.00856973610478024	0.0854609355865785	0.0407561962519468	3.398971344599559	0.06797942689199118	46.15147685525349	0.84882564837899	0.9373347598343028	1935.0	1361.0	0.15919340939280646	8.686823525965796	0.06451119765301033	0.00714486888397621
UserKNN_nn=20_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.046179195403730736	0.11197648787656134	0.004922850844966937	0.04617919540373074	0.2233651726671565	0.009377386821462757	0.0073179159685491275	0.0720918442321822	0.03895658444897762	11.903012490815577	0.23806024981631155	27.500279206465834	0.6036036580757314	0.7566056134104738	2202.0	1361.0	0.33115513638354277	9.856641849541452	0.057779066152157124	0.006050410282006375
UserKNN_nn=60_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05400172348951979	0.13737447954935098	0.0060690668626010285	0.0540017234895198	0.2623071271124173	0.011554058746418284	0.008616242803171475	0.08588733774185649	0.04253988058524077	4.8199853049228505	0.09639970609845701	42.12936076414401	0.8256893101195599	0.909650992317183	2067.0	1361.0	0.19847931945932884	9.01181279388259	0.06467821798463338	0.0070807665107608725
UserKNN_nn=100_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0553948908691145	0.14633847661033553	0.006642174871418075	0.05539489086911449	0.28655400440852313	0.01263440263681648	0.00870618569664032	0.0880502081802596	0.04179303733857599	2.1579720793534167	0.04315944158706833	49.2217634092579	0.8789971374892925	0.9607775600326112	1728.0	1361.0	0.12456850403390729	8.37589374021252	0.06625346149831944	0.0073963966235241355
UserKNN_nn=80_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05345946353533363	0.14000734753857458	0.00636296840558413	0.05345946353533363	0.2674504041146216	0.012103706330424785	0.008525781810407805	0.08562184668136173	0.04019931700528903	3.055841293166789	0.061116825863335784	46.21532696546657	0.8334274700991904	0.9438836344010303	1890.0	1361.0	0.15232283893359655	8.647701123874711	0.06442990525195462	0.0071318385130098244
UserKNN_nn=20_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0454622364903849	0.10713935831496449	0.00470242468772961	0.0454622364903849	0.21381337252020574	0.008957715331766206	0.007237785510913731	0.06966887092823904	0.04040480403896623	11.880969875091845	0.23761939750183692	27.544217487141815	0.59641130942979	0.7571250321694932	2214.0	1361.0	0.3306424473193329	9.85445634479498	0.05708037480938096	0.005963755898915051
UserKNN_nn=60_sim=correlation_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05157551841881056	0.13453343130051432	0.006039676708302719	0.05157551841881056	0.26083761939750183	0.011492086290640594	0.008364745584792974	0.0833948077394073	0.0391570701785686	4.668626010286554	0.09337252020573109	42.09394562821455	0.816494732820261	0.9126436839170402	2042.0	1361.0	0.1948309786440977	8.994097806640431	0.06312576035000352	0.006881792891047835
