model	metric	value
EASER_neighborhood=1507_l2_norm=75298605$75037934	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=75298605$75037934	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=75298605$75037934	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=75298605$75037934	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=75298605$75037934	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=75298605$75037934	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=75298605$75037934	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=75298605$75037934	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=75298605$75037934	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=75298605$75037934	EFD	0.7548816635993877
EASER_neighborhood=1507_l2_norm=75298605$75037934	EPC	0.08144070631167007
EASER_neighborhood=1507_l2_norm=67855082$99364877	nDCG	0.30901279954383387
EASER_neighborhood=1507_l2_norm=67855082$99364877	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=67855082$99364877	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=67855082$99364877	nDCGRendle2020	0.30828648738983816
EASER_neighborhood=1507_l2_norm=67855082$99364877	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=67855082$99364877	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=67855082$99364877	MAP	0.11466453784175525
EASER_neighborhood=1507_l2_norm=67855082$99364877	MAR	0.29620138502442345
EASER_neighborhood=1507_l2_norm=67855082$99364877	MRR	0.4326654890537829
EASER_neighborhood=1507_l2_norm=67855082$99364877	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=67855082$99364877	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=67855082$99364877	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=67855082$99364877	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=67855082$99364877	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=67855082$99364877	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=67855082$99364877	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=67855082$99364877	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=67855082$99364877	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=67855082$99364877	EFD	0.7548816635993877
EASER_neighborhood=1507_l2_norm=67855082$99364877	EPC	0.08144070631167007
EASER_neighborhood=1507_l2_norm=65314571$02427867	nDCG	0.30901279954383387
EASER_neighborhood=1507_l2_norm=65314571$02427867	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=65314571$02427867	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=65314571$02427867	nDCGRendle2020	0.30828648738983816
EASER_neighborhood=1507_l2_norm=65314571$02427867	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=65314571$02427867	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=65314571$02427867	MAP	0.11466453784175525
EASER_neighborhood=1507_l2_norm=65314571$02427867	MAR	0.29620138502442345
EASER_neighborhood=1507_l2_norm=65314571$02427867	MRR	0.4326654890537829
EASER_neighborhood=1507_l2_norm=65314571$02427867	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=65314571$02427867	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=65314571$02427867	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=65314571$02427867	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=65314571$02427867	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=65314571$02427867	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=65314571$02427867	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=65314571$02427867	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=65314571$02427867	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=65314571$02427867	EFD	0.7548816635993877
EASER_neighborhood=1507_l2_norm=65314571$02427867	EPC	0.08144070631167007
EASER_neighborhood=1507_l2_norm=94715397$59319083	nDCG	0.30901216437483875
EASER_neighborhood=1507_l2_norm=94715397$59319083	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=94715397$59319083	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=94715397$59319083	nDCGRendle2020	0.3082868005767277
EASER_neighborhood=1507_l2_norm=94715397$59319083	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=94715397$59319083	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=94715397$59319083	MAP	0.11466485175525781
EASER_neighborhood=1507_l2_norm=94715397$59319083	MAR	0.29620076670994866
EASER_neighborhood=1507_l2_norm=94715397$59319083	MRR	0.4326646963429178
EASER_neighborhood=1507_l2_norm=94715397$59319083	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=94715397$59319083	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=94715397$59319083	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=94715397$59319083	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=94715397$59319083	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=94715397$59319083	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=94715397$59319083	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=94715397$59319083	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=94715397$59319083	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=94715397$59319083	EFD	0.754882517481493
EASER_neighborhood=1507_l2_norm=94715397$59319083	EPC	0.08144082124239385
EASER_neighborhood=1507_l2_norm=99623163$26251854	nDCG	0.30901216437483875
EASER_neighborhood=1507_l2_norm=99623163$26251854	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=99623163$26251854	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=99623163$26251854	nDCGRendle2020	0.3082868005767277
EASER_neighborhood=1507_l2_norm=99623163$26251854	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=99623163$26251854	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=99623163$26251854	MAP	0.11466485175525781
EASER_neighborhood=1507_l2_norm=99623163$26251854	MAR	0.29620076670994866
EASER_neighborhood=1507_l2_norm=99623163$26251854	MRR	0.4326646963429178
EASER_neighborhood=1507_l2_norm=99623163$26251854	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=99623163$26251854	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=99623163$26251854	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=99623163$26251854	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=99623163$26251854	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=99623163$26251854	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=99623163$26251854	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=99623163$26251854	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=99623163$26251854	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=99623163$26251854	EFD	0.754882517481493
EASER_neighborhood=1507_l2_norm=99623163$26251854	EPC	0.08144082124239385
EASER_neighborhood=1507_l2_norm=66207192$32507165	nDCG	0.30901279954383387
EASER_neighborhood=1507_l2_norm=66207192$32507165	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=66207192$32507165	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=66207192$32507165	nDCGRendle2020	0.30828648738983816
EASER_neighborhood=1507_l2_norm=66207192$32507165	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=66207192$32507165	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=66207192$32507165	MAP	0.11466453784175525
EASER_neighborhood=1507_l2_norm=66207192$32507165	MAR	0.29620138502442345
EASER_neighborhood=1507_l2_norm=66207192$32507165	MRR	0.4326654890537829
EASER_neighborhood=1507_l2_norm=66207192$32507165	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=66207192$32507165	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=66207192$32507165	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=66207192$32507165	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=66207192$32507165	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=66207192$32507165	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=66207192$32507165	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=66207192$32507165	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=66207192$32507165	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=66207192$32507165	EFD	0.7548816635993877
EASER_neighborhood=1507_l2_norm=66207192$32507165	EPC	0.08144070631167007
EASER_neighborhood=1507_l2_norm=85597542$39503306	nDCG	0.3090115887889435
EASER_neighborhood=1507_l2_norm=85597542$39503306	Recall	0.4311592954748213
EASER_neighborhood=1507_l2_norm=85597542$39503306	Precision	0.06550918196994991
EASER_neighborhood=1507_l2_norm=85597542$39503306	nDCGRendle2020	0.30828610087374114
EASER_neighborhood=1507_l2_norm=85597542$39503306	HR	0.9393433500278241
EASER_neighborhood=1507_l2_norm=85597542$39503306	F1	0.11278223375763893
EASER_neighborhood=1507_l2_norm=85597542$39503306	MAP	0.11466410977788813
EASER_neighborhood=1507_l2_norm=85597542$39503306	MAR	0.2961995300809992
EASER_neighborhood=1507_l2_norm=85597542$39503306	MRR	0.4326646963429178
EASER_neighborhood=1507_l2_norm=85597542$39503306	ACLT	0.7456872565386756
EASER_neighborhood=1507_l2_norm=85597542$39503306	APLT	0.014913745130773513
EASER_neighborhood=1507_l2_norm=85597542$39503306	ARP	159.33021702838064
EASER_neighborhood=1507_l2_norm=85597542$39503306	PopREO	0.8634241424966265
EASER_neighborhood=1507_l2_norm=85597542$39503306	PopRSP	0.9776692810665486
EASER_neighborhood=1507_l2_norm=85597542$39503306	ItemCoverage	826.0
EASER_neighborhood=1507_l2_norm=85597542$39503306	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=85597542$39503306	Gini	0.10231457032194036
EASER_neighborhood=1507_l2_norm=85597542$39503306	SEntropy	7.701355568739445
EASER_neighborhood=1507_l2_norm=85597542$39503306	EFD	0.7548805680957207
EASER_neighborhood=1507_l2_norm=85597542$39503306	EPC	0.08144060854577873
