model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
AttributeUserKNN_nn=20_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.23291765019217528	0.19316674174771	0.1500278241513634	0.20960337785690128	0.6967167501391207	0.16579351955985872	0.20788768317566314	0.12946758707192765	0.4269309077739796	2.19087367835281	0.21908736783528104	89.56978297161938	0.5396674400602006	0.6539269414553996	1255.0	1797.0	0.3375388078552053	9.379231840278674	1.5828459058085589	0.16382371623312864
AttributeUserKNN_nn=100_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.27727091091652856	0.22373819681833038	0.17228714524207017	0.24387770496340452	0.7857540345019477	0.19114239897420843	0.24160620434410082	0.15126524807660033	0.4906532934078844	1.0389538119087367	0.10389538119087369	129.78057874234835	0.7552850937042199	0.840821036077034	840.0	1797.0	0.161912616645272	8.338374216860029	1.7401806040359487	0.1851637993159361
AttributeUserKNN_nn=40_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.25969176933345095	0.21129837206631866	0.16327212020033388	0.23070820530661612	0.7451307735114079	0.1808000591930982	0.23029999293354886	0.14360832869597479	0.4666598210421249	1.6739009460211463	0.16739009460211465	105.79788536449638	0.6325845945410086	0.7392173883947286	1090.0	1797.0	0.26089180654492006	9.017439291032026	1.7005884324930178	0.1779896135794297
AttributeUserKNN_nn=40_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2602707420900063	0.21206022382983988	0.16371730662214806	0.231860157690001	0.7490261547022816	0.18139714134031287	0.23149424525885293	0.14425139783236612	0.46931680667072984	1.6382860322760155	0.16382860322760157	106.09393433500277	0.6297597395022968	0.7450070429693627	1104.0	1797.0	0.2617552790137905	9.020823559290347	1.7091015435005867	0.17883425361589925
AttributeUserKNN_nn=80_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2747714813442566	0.22162599040729258	0.17111853088480802	0.24312229583554398	0.7757373400111297	0.18963049055359768	0.2417938848698448	0.1505912190511523	0.49141072863944313	1.1675013912075682	0.11675013912075682	123.19816360601001	0.7305719557403711	0.8205238360491987	909.0	1797.0	0.18501952124723176	8.52878787123778	1.7495712017826301	0.18541695775317163
AttributeUserKNN_nn=80_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.2740319025476941	0.22129629629629624	0.1707846410684474	0.2424558018650902	0.773511407902059	0.18925280134080147	0.24110852743991307	0.15011871637915042	0.48963351617775663	1.2008903728436282	0.12008903728436283	122.77696160267112	0.7339380978932877	0.815229453108765	889.0	1797.0	0.18324394870896665	8.517775465153626	1.7440090560868287	0.18489819691368312
AttributeUserKNN_nn=20_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.23263315333944895	0.1917578680516911	0.14908180300500834	0.2090331924058583	0.6928213689482471	0.16473061835029923	0.20771493052795223	0.12897975903401612	0.4268255734866753	2.1585976627712853	0.21585976627712858	89.94251530328324	0.5316374145025142	0.6593212665465842	1255.0	1797.0	0.33686282508622556	9.37501935149119	1.579155975291606	0.16340694517509094
AttributeUserKNN_nn=60_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2726312984550536	0.2214252590295996	0.1711741791875348	0.2416155951260068	0.7740678909293267	0.18962063371463456	0.2394041877556068	0.14920440593228573	0.48552371236010633	1.3706176961602672	0.13706176961602673	115.87991096271564	0.6892359596986585	0.7881723796807254	1012.0	1797.0	0.2175425177420539	8.757131076039608	1.7562602176347837	0.18509182472357183
AttributeUserKNN_nn=60_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.272184643477741	0.22058280555776386	0.17050639955481356	0.2407470634805844	0.7729549248747913	0.1888640585445632	0.2388411461783749	0.1490242335108779	0.48314342245894837	1.394546466332777	0.1394546466332777	115.81669449081802	0.6937394449506834	0.7843383093837714	996.0	1797.0	0.21500567937857162	8.741935478188772	1.748938834595069	0.18436988501580595
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.27790951409684367	0.22282684544788053	0.17173066221480246	0.24338883661501895	0.7829716193656093	0.19043382505900017	0.2417249648885709	0.15092177438588122	0.49086484528888535	1.0745687256538676	0.10745687256538675	129.39215358931554	0.7526191946991772	0.8352112257089896	825.0	1797.0	0.16048002388516802	8.328044092473585	1.7383872882456846	0.18495568397120385
