model	nDCG	Recall	Precision	nDCGRendle2020	HR	F1	MAP	MAR	MRR	ACLT	APLT	ARP	PopREO	PopRSP	ItemCoverage	UserCoverage	Gini	SEntropy	EFD	EPC
AttributeUserKNN_nn=20_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.20810490918603813	0.1281836013952979	0.200503355704698	0.2422759157702078	0.7365771812080537	0.13132319897722966	0.2494309284116331	0.08221212091941832	0.4552033397251518	0.3288590604026846	0.03288590604026846	111.0035234899329	0.9947097313100376	0.9463216596554436	611.0	596.0	0.09457259868658441	7.7584048233692	1.8982590391756498	0.1731004248975512
AttributeUserKNN_nn=100_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2007365936306354	0.12004828274934873	0.18892617449664428	0.23113081739684707	0.7181208053691275	0.122371056368413	0.23950789655907107	0.07856953046098505	0.44271199531266653	0.03523489932885906	0.003523489932885906	140.36560402684563	1.0	0.9942806771138134	259.0	596.0	0.03416901205167078	6.415280229686097	1.7471150089766916	0.1571072304877286
AttributeUserKNN_nn=40_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.2131389024228795	0.13142570090398442	0.20251677852348993	0.24739816977303514	0.738255033557047	0.1337262991371721	0.25427819058272083	0.08471219335434213	0.4683365292425695	0.12416107382550336	0.012416107382550336	124.32197986577181	0.9895432030820033	0.9798122538719987	440.0	596.0	0.06136248827307511	7.179763781400997	1.9076784731288345	0.1732630681677497
AttributeUserKNN_nn=40_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2071365016037056	0.12837011844395838	0.19832214765100675	0.24078471808454394	0.7365771812080537	0.13068199050406482	0.24904249227655267	0.08182731672215551	0.45552892297858744	0.16946308724832215	0.01694630872483222	122.77852348993288	0.9946516537649543	0.9724227946309613	464.0	596.0	0.06434599841235511	7.2372296203224655	1.861994474504008	0.16901428530639023
AttributeUserKNN_nn=80_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.20449367005570357	0.1233051042086898	0.1929530201342282	0.2352635667170959	0.7298657718120806	0.12539672465300253	0.24419589591988922	0.07951886691096288	0.44682872589751793	0.050335570469798654	0.0050335570469798654	135.9241610738255	1.0	0.9918272053693248	305.0	596.0	0.04035830266291396	6.631275871976231	1.7902183532205038	0.16136511267899079
AttributeUserKNN_nn=80_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.20641764195809864	0.12266020337313724	0.19379194630872484	0.23720890290793223	0.7248322147651006	0.1255737310445821	0.24684530467668053	0.08043005800437585	0.4526978800468733	0.04194630872483222	0.0041946308724832215	137.47768456375837	1.0	0.9931904182062956	293.0	596.0	0.03821444035505528	6.562306291103977	1.8052625160703635	0.16276041078719736
AttributeUserKNN_nn=20_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.20349608121119098	0.12637574959715922	0.19647651006711409	0.23712670839937952	0.7265100671140939	0.12908737968833156	0.24424742995632256	0.08047968361008223	0.4455110791520187	0.3926174496644295	0.03926174496644295	109.45385906040268	0.983864118895966	0.9358368565452894	611.0	596.0	0.09814949123186889	7.812499534769507	1.8599075175168245	0.16946105283070784
AttributeUserKNN_nn=60_sim=cosine_profile=binary_bin=False_load=ItemAttributes	0.2011221601277573	0.12139239065798378	0.19194630872483223	0.23344151364657278	0.7214765100671141	0.12463796008233317	0.24304363747736232	0.07896881517172122	0.44361217641418976	0.09060402684563758	0.009060402684563758	130.83271812080534	1.0	0.985277757777114	354.0	596.0	0.04853323230136386	6.872101777305137	1.7895202631183014	0.16173115554807094
AttributeUserKNN_nn=60_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.20317073474250139	0.12431408115366238	0.19479865771812083	0.235772288016399	0.7248322147651006	0.1272478176352253	0.2445833333333333	0.07948048369271604	0.444586928731224	0.06879194630872483	0.006879194630872483	131.8270134228188	1.0	0.9888266139470916	342.0	596.0	0.04654218084722517	6.822609059453075	1.8111608824323961	0.16387854602653945
AttributeUserKNN_nn=100_sim=correlation_profile=binary_bin=False_load=ItemAttributes	0.20502693227055754	0.12265757076830988	0.1929530201342282	0.23478224097859618	0.7265100671140939	0.12527506165490998	0.24150274315542772	0.07963992813980489	0.4485372057100245	0.03859060402684564	0.0038590604026845633	142.1748322147651	1.0	0.9937355822481562	253.0	596.0	0.032787760698563706	6.357542323474077	1.7758246968250253	0.15975976038264825
