model	metric	value
EASER_neighborhood=2234_l2_norm=895$216699479292	EFD	0.0604640659285081
EASER_neighborhood=2234_l2_norm=895$216699479292	EPC	0.0069926122352101374
EASER_neighborhood=2234_l2_norm=1626$6680168311527	nDCG	0.05163069777273729
EASER_neighborhood=2234_l2_norm=1626$6680168311527	Recall	0.15227773695811903
EASER_neighborhood=2234_l2_norm=1626$6680168311527	Precision	0.006994856722997795
EASER_neighborhood=2234_l2_norm=1626$6680168311527	nDCGRendle2020	0.05163069777273729
EASER_neighborhood=2234_l2_norm=1626$6680168311527	HR	0.30124908155767816
EASER_neighborhood=2234_l2_norm=1626$6680168311527	F1	0.013296075989295457
EASER_neighborhood=2234_l2_norm=1626$6680168311527	MAP	0.007287586314615693
EASER_neighborhood=2234_l2_norm=1626$6680168311527	MAR	0.07983247612049964
EASER_neighborhood=2234_l2_norm=1626$6680168311527	MRR	0.031835135718886215
EASER_neighborhood=2234_l2_norm=1626$6680168311527	ACLT	0.44893460690668624
EASER_neighborhood=2234_l2_norm=1626$6680168311527	APLT	0.008978692138133725
EASER_neighborhood=2234_l2_norm=1626$6680168311527	ARP	63.41534166054372
EASER_neighborhood=2234_l2_norm=1626$6680168311527	PopREO	0.9455220131900897
EASER_neighborhood=2234_l2_norm=1626$6680168311527	PopRSP	0.991996339430189
EASER_neighborhood=2234_l2_norm=1626$6680168311527	ItemCoverage	1003.0
EASER_neighborhood=2234_l2_norm=1626$6680168311527	UserCoverage	1361.0
EASER_neighborhood=2234_l2_norm=1626$6680168311527	Gini	0.05085262706585747
EASER_neighborhood=2234_l2_norm=1626$6680168311527	SEntropy	7.161772979375372
EASER_neighborhood=2234_l2_norm=1626$6680168311527	EFD	0.05880338634938273
EASER_neighborhood=2234_l2_norm=1626$6680168311527	EPC	0.0068284261882995525
EASER_neighborhood=2234_l2_norm=1601$111348798274	nDCG	0.05163541237333152
EASER_neighborhood=2234_l2_norm=1601$111348798274	Recall	0.15227773695811903
EASER_neighborhood=2234_l2_norm=1601$111348798274	Precision	0.006994856722997795
EASER_neighborhood=2234_l2_norm=1601$111348798274	nDCGRendle2020	0.05163541237333152
EASER_neighborhood=2234_l2_norm=1601$111348798274	HR	0.3005143277002204
EASER_neighborhood=2234_l2_norm=1601$111348798274	F1	0.013296075989295457
EASER_neighborhood=2234_l2_norm=1601$111348798274	MAP	0.007290461388145034
EASER_neighborhood=2234_l2_norm=1601$111348798274	MAR	0.07985819250551064
EASER_neighborhood=2234_l2_norm=1601$111348798274	MRR	0.03182886515187994
EASER_neighborhood=2234_l2_norm=1601$111348798274	ACLT	0.44893460690668624
EASER_neighborhood=2234_l2_norm=1601$111348798274	APLT	0.008978692138133725
EASER_neighborhood=2234_l2_norm=1601$111348798274	ARP	63.38846436443791
EASER_neighborhood=2234_l2_norm=1601$111348798274	PopREO	0.9455220131900897
EASER_neighborhood=2234_l2_norm=1601$111348798274	PopRSP	0.991996339430189
EASER_neighborhood=2234_l2_norm=1601$111348798274	ItemCoverage	1003.0
EASER_neighborhood=2234_l2_norm=1601$111348798274	UserCoverage	1361.0
EASER_neighborhood=2234_l2_norm=1601$111348798274	Gini	0.05093025497900194
EASER_neighborhood=2234_l2_norm=1601$111348798274	SEntropy	7.164206728418525
EASER_neighborhood=2234_l2_norm=1601$111348798274	EFD	0.05881445515777374
EASER_neighborhood=2234_l2_norm=1601$111348798274	EPC	0.006829339771971986
EASER_neighborhood=2234_l2_norm=1470$7157557912808	nDCG	0.05171352770900177
EASER_neighborhood=2234_l2_norm=1470$7157557912808	Recall	0.152400195934362
EASER_neighborhood=2234_l2_norm=1470$7157557912808	Precision	0.006994856722997795
EASER_neighborhood=2234_l2_norm=1470$7157557912808	nDCGRendle2020	0.05171352770900177
EASER_neighborhood=2234_l2_norm=1470$7157557912808	HR	0.30124908155767816
EASER_neighborhood=2234_l2_norm=1470$7157557912808	F1	0.013296609192385051
EASER_neighborhood=2234_l2_norm=1470$7157557912808	MAP	0.007315037582599201
EASER_neighborhood=2234_l2_norm=1470$7157557912808	MAR	0.08017438158216997
EASER_neighborhood=2234_l2_norm=1470$7157557912808	MRR	0.03189064358852772
EASER_neighborhood=2234_l2_norm=1470$7157557912808	ACLT	0.449669360764144
EASER_neighborhood=2234_l2_norm=1470$7157557912808	APLT	0.00899338721528288
EASER_neighborhood=2234_l2_norm=1470$7157557912808	ARP	63.2677149155033
EASER_neighborhood=2234_l2_norm=1470$7157557912808	PopREO	0.9455220131900897
EASER_neighborhood=2234_l2_norm=1470$7157557912808	PopRSP	0.9919831742572145
EASER_neighborhood=2234_l2_norm=1470$7157557912808	ItemCoverage	1005.0
EASER_neighborhood=2234_l2_norm=1470$7157557912808	UserCoverage	1361.0
EASER_neighborhood=2234_l2_norm=1470$7157557912808	Gini	0.05129848083963928
EASER_neighborhood=2234_l2_norm=1470$7157557912808	SEntropy	7.17550122368044
EASER_neighborhood=2234_l2_norm=1470$7157557912808	EFD	0.05890920158200179
EASER_neighborhood=2234_l2_norm=1470$7157557912808	EPC	0.006836277202637395
EASER_neighborhood=2234_l2_norm=1237$9879234196092	nDCG	0.052165588103445036
EASER_neighborhood=2234_l2_norm=1237$9879234196092	Recall	0.15328190056331129
EASER_neighborhood=2234_l2_norm=1237$9879234196092	Precision	0.007024246877296105
EASER_neighborhood=2234_l2_norm=1237$9879234196092	nDCGRendle2020	0.052165588103445036
EASER_neighborhood=2234_l2_norm=1237$9879234196092	HR	0.3027185892725937
EASER_neighborhood=2234_l2_norm=1237$9879234196092	F1	0.013352141391237471
EASER_neighborhood=2234_l2_norm=1237$9879234196092	MAP	0.00739888195941121
EASER_neighborhood=2234_l2_norm=1237$9879234196092	MAR	0.08084692627969631
EASER_neighborhood=2234_l2_norm=1237$9879234196092	MRR	0.0324214806629252
