model	metric	value
EASER_neighborhood=1507_l2_norm=895$216699479292	EPC	0.12663701386203144
EASER_neighborhood=1507_l2_norm=1626$6680168311527	nDCG	0.3124078571624452
EASER_neighborhood=1507_l2_norm=1626$6680168311527	Recall	0.3220563814470325
EASER_neighborhood=1507_l2_norm=1626$6680168311527	Precision	0.12178631051752922
EASER_neighborhood=1507_l2_norm=1626$6680168311527	nDCGRendle2020	0.2915051187708238
EASER_neighborhood=1507_l2_norm=1626$6680168311527	HR	0.8792431830829159
EASER_neighborhood=1507_l2_norm=1626$6680168311527	F1	0.1740185541294169
EASER_neighborhood=1507_l2_norm=1626$6680168311527	MAP	0.19055560046705958
EASER_neighborhood=1507_l2_norm=1626$6680168311527	MAR	0.21826338650837818
EASER_neighborhood=1507_l2_norm=1626$6680168311527	MRR	0.4926451788523895
EASER_neighborhood=1507_l2_norm=1626$6680168311527	ACLT	0.6961602671118531
EASER_neighborhood=1507_l2_norm=1626$6680168311527	APLT	0.03480801335559265
EASER_neighborhood=1507_l2_norm=1626$6680168311527	ARP	154.60809682804674
EASER_neighborhood=1507_l2_norm=1626$6680168311527	PopREO	0.8050671433482419
EASER_neighborhood=1507_l2_norm=1626$6680168311527	PopRSP	0.9476152030010749
EASER_neighborhood=1507_l2_norm=1626$6680168311527	ItemCoverage	828.0
EASER_neighborhood=1507_l2_norm=1626$6680168311527	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1626$6680168311527	Gini	0.1269381756963982
EASER_neighborhood=1507_l2_norm=1626$6680168311527	SEntropy	7.975091754445286
EASER_neighborhood=1507_l2_norm=1626$6680168311527	EFD	1.314000162604846
EASER_neighborhood=1507_l2_norm=1626$6680168311527	EPC	0.14069088317292977
EASER_neighborhood=1507_l2_norm=1601$111348798274	nDCG	0.31195747239478316
EASER_neighborhood=1507_l2_norm=1601$111348798274	Recall	0.3215043149517273
EASER_neighborhood=1507_l2_norm=1601$111348798274	Precision	0.12156371730662216
EASER_neighborhood=1507_l2_norm=1601$111348798274	nDCGRendle2020	0.29105660610397205
EASER_neighborhood=1507_l2_norm=1601$111348798274	HR	0.8786867000556483
EASER_neighborhood=1507_l2_norm=1601$111348798274	F1	0.17371254498475527
EASER_neighborhood=1507_l2_norm=1601$111348798274	MAP	0.19025516982016336
EASER_neighborhood=1507_l2_norm=1601$111348798274	MAR	0.21800378275962584
EASER_neighborhood=1507_l2_norm=1601$111348798274	MRR	0.4924642426006283
EASER_neighborhood=1507_l2_norm=1601$111348798274	ACLT	0.7033945464663328
EASER_neighborhood=1507_l2_norm=1601$111348798274	APLT	0.03516972732331664
EASER_neighborhood=1507_l2_norm=1601$111348798274	ARP	154.01933778519756
EASER_neighborhood=1507_l2_norm=1601$111348798274	PopREO	0.8047354109303698
EASER_neighborhood=1507_l2_norm=1601$111348798274	PopRSP	0.9470659264648063
EASER_neighborhood=1507_l2_norm=1601$111348798274	ItemCoverage	834.0
EASER_neighborhood=1507_l2_norm=1601$111348798274	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1601$111348798274	Gini	0.12802911891665358
EASER_neighborhood=1507_l2_norm=1601$111348798274	SEntropy	7.987255070011242
EASER_neighborhood=1507_l2_norm=1601$111348798274	EFD	1.312329015117789
EASER_neighborhood=1507_l2_norm=1601$111348798274	EPC	0.14048102194599138
EASER_neighborhood=1507_l2_norm=1470$7157557912808	nDCG	0.31079402001833867
EASER_neighborhood=1507_l2_norm=1470$7157557912808	Recall	0.3183175663142275
EASER_neighborhood=1507_l2_norm=1470$7157557912808	Precision	0.12011686143572622
EASER_neighborhood=1507_l2_norm=1470$7157557912808	nDCGRendle2020	0.2884404212363823
EASER_neighborhood=1507_l2_norm=1470$7157557912808	HR	0.8759042849193099
EASER_neighborhood=1507_l2_norm=1470$7157557912808	F1	0.17173141722023375
EASER_neighborhood=1507_l2_norm=1470$7157557912808	MAP	0.18827260592550202
EASER_neighborhood=1507_l2_norm=1470$7157557912808	MAR	0.21609502389343793
EASER_neighborhood=1507_l2_norm=1470$7157557912808	MRR	0.49182060720027765
EASER_neighborhood=1507_l2_norm=1470$7157557912808	ACLT	0.7562604340567612
EASER_neighborhood=1507_l2_norm=1470$7157557912808	APLT	0.03781302170283807
EASER_neighborhood=1507_l2_norm=1470$7157557912808	ARP	150.60481357818585
EASER_neighborhood=1507_l2_norm=1470$7157557912808	PopREO	0.7953530704998806
EASER_neighborhood=1507_l2_norm=1470$7157557912808	PopRSP	0.9430488869439161
EASER_neighborhood=1507_l2_norm=1470$7157557912808	ItemCoverage	854.0
EASER_neighborhood=1507_l2_norm=1470$7157557912808	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1470$7157557912808	Gini	0.13369504730105686
EASER_neighborhood=1507_l2_norm=1470$7157557912808	SEntropy	8.049220191626642
EASER_neighborhood=1507_l2_norm=1470$7157557912808	EFD	1.3025793268895112
EASER_neighborhood=1507_l2_norm=1470$7157557912808	EPC	0.13923638961942267
EASER_neighborhood=1507_l2_norm=1237$9879234196092	nDCG	0.295316183980923
EASER_neighborhood=1507_l2_norm=1237$9879234196092	Recall	0.30137906210527243
EASER_neighborhood=1507_l2_norm=1237$9879234196092	Precision	0.1129382303839733
EASER_neighborhood=1507_l2_norm=1237$9879234196092	nDCGRendle2020	0.2716421366709366
EASER_neighborhood=1507_l2_norm=1237$9879234196092	HR	0.8703394546466333
EASER_neighborhood=1507_l2_norm=1237$9879234196092	F1	0.16174016901798252
EASER_neighborhood=1507_l2_norm=1237$9879234196092	MAP	0.1753058779014319
EASER_neighborhood=1507_l2_norm=1237$9879234196092	MAR	0.20298765137663302
EASER_neighborhood=1507_l2_norm=1237$9879234196092	MRR	0.47911678350199466
EASER_neighborhood=1507_l2_norm=1237$9879234196092	ACLT	0.902615470228158
EASER_neighborhood=1507_l2_norm=1237$9879234196092	APLT	0.04513077351140791
EASER_neighborhood=1507_l2_norm=1237$9879234196092	ARP	141.87696160267112
EASER_neighborhood=1507_l2_norm=1237$9879234196092	PopREO	0.7653414706428693
EASER_neighborhood=1507_l2_norm=1237$9879234196092	PopRSP	0.9318995470339412
EASER_neighborhood=1507_l2_norm=1237$9879234196092	ItemCoverage	897.0
EASER_neighborhood=1507_l2_norm=1237$9879234196092	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1237$9879234196092	Gini	0.14477637585440117
EASER_neighborhood=1507_l2_norm=1237$9879234196092	SEntropy	8.159064917639768
EASER_neighborhood=1507_l2_norm=1237$9879234196092	EFD	1.2343732276786652
EASER_neighborhood=1507_l2_norm=1237$9879234196092	EPC	0.13123889952246295
EASER_neighborhood=1507_l2_norm=1091$3721047037218	nDCG	0.14441441851311587
EASER_neighborhood=1507_l2_norm=1091$3721047037218	Recall	0.19636872742048034
EASER_neighborhood=1507_l2_norm=1091$3721047037218	Precision	0.07200890372843628
EASER_neighborhood=1507_l2_norm=1091$3721047037218	nDCGRendle2020	0.1422733420001284
EASER_neighborhood=1507_l2_norm=1091$3721047037218	HR	0.7150806900389538
EASER_neighborhood=1507_l2_norm=1091$3721047037218	F1	0.10363890325360342
EASER_neighborhood=1507_l2_norm=1091$3721047037218	MAP	0.08620382279404087
EASER_neighborhood=1507_l2_norm=1091$3721047037218	MAR	0.11835370458701011
EASER_neighborhood=1507_l2_norm=1091$3721047037218	MRR	0.1995137152210732
EASER_neighborhood=1507_l2_norm=1091$3721047037218	ACLT	0.5809682804674458
EASER_neighborhood=1507_l2_norm=1091$3721047037218	APLT	0.02904841402337229
EASER_neighborhood=1507_l2_norm=1091$3721047037218	ARP	160.69632721202007
EASER_neighborhood=1507_l2_norm=1091$3721047037218	PopREO	0.7790128023798599
EASER_neighborhood=1507_l2_norm=1091$3721047037218	PopRSP	0.9563476662491763
EASER_neighborhood=1507_l2_norm=1091$3721047037218	ItemCoverage	713.0
EASER_neighborhood=1507_l2_norm=1091$3721047037218	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1091$3721047037218	Gini	0.07809932593868607
EASER_neighborhood=1507_l2_norm=1091$3721047037218	SEntropy	7.215625262174297
EASER_neighborhood=1507_l2_norm=1091$3721047037218	EFD	0.645054345005958
EASER_neighborhood=1507_l2_norm=1091$3721047037218	EPC	0.06854934525121596
EASER_neighborhood=1507_l2_norm=1911$401192756757	nDCG	0.3128276583933395
EASER_neighborhood=1507_l2_norm=1911$401192756757	Recall	0.3234352227257069
EASER_neighborhood=1507_l2_norm=1911$401192756757	Precision	0.12220367278797999
EASER_neighborhood=1507_l2_norm=1911$401192756757	nDCGRendle2020	0.29227489027609455
EASER_neighborhood=1507_l2_norm=1911$401192756757	HR	0.8820255982192543
EASER_neighborhood=1507_l2_norm=1911$401192756757	F1	0.17462658693725963
EASER_neighborhood=1507_l2_norm=1911$401192756757	MAP	0.19133502631850305
EASER_neighborhood=1507_l2_norm=1911$401192756757	MAR	0.2191768357315102
EASER_neighborhood=1507_l2_norm=1911$401192756757	MRR	0.49179070177412354
EASER_neighborhood=1507_l2_norm=1911$401192756757	ACLT	0.6316082359488036
EASER_neighborhood=1507_l2_norm=1911$401192756757	APLT	0.03158041179744018
EASER_neighborhood=1507_l2_norm=1911$401192756757	ARP	159.99037284362828
EASER_neighborhood=1507_l2_norm=1911$401192756757	PopREO	0.8156824099039296
EASER_neighborhood=1507_l2_norm=1911$401192756757	PopRSP	0.9525119321243136
EASER_neighborhood=1507_l2_norm=1911$401192756757	ItemCoverage	799.0
EASER_neighborhood=1507_l2_norm=1911$401192756757	UserCoverage	1797.0
EASER_neighborhood=1507_l2_norm=1911$401192756757	Gini	0.11749987621393465
EASER_neighborhood=1507_l2_norm=1911$401192756757	SEntropy	7.864712524781025
EASER_neighborhood=1507_l2_norm=1911$401192756757	EFD	1.311537518662112
EASER_neighborhood=1507_l2_norm=1911$401192756757	EPC	0.14077768438454027
